ano,rodada,atleta_id,apelido,posicao,medalhas_acumuladas,percentual_top5
2025,2,104528,Igor Jesus,Atacante,0,0.0
2025,2,104666,Moisés,Atacante,0,0.0
2025,2,104693,Newton,Meia,0,0.0
2025,2,104754,Juan Vojvoda,Tecnico,1,0.5
2025,2,104758,Enzo Díaz,Lateral,0,0.0
2025,2,104849,Arezo,Atacante,0,0.0
2025,2,104994,Wagner Leonardo,Zagueiro,0,0.0
2025,2,105171,Fabrício Daniel,Atacante,0,0.0
2025,2,105214,Santiago Rodríguez,Meia,0,0.0
2025,2,105300,Ferraresi,Zagueiro,0,0.0
2025,2,105531,Matheus Bidu,Lateral,0,0.0
2025,2,105568,Lucero,Atacante,0,0.0
2025,2,105584,Lucas Piton,Lateral,0,0.0
2025,2,105811,Wesley,Atacante,0,0.0
2025,2,105845,Matheus Araújo,Meia,0,0.0
2025,2,105900,Allanzinho,Atacante,0,0.0
2025,2,105903,José Aldo,Meia,0,0.0
2025,2,105990,Santiago Mingo,Zagueiro,0,0.0
2025,2,106082,Ewerthon,Lateral,0,0.0
2025,2,106147,Thiago Carpini,Tecnico,0,0.0
2025,2,106294,Marcos Antônio,Meia,0,0.0
2025,2,106323,Caio Alexandre,Meia,0,0.0
2025,2,106681,Léo Pereira,Atacante,0,0.0
2025,2,106704,Carlos Alberto,Atacante,0,0.0
2025,2,106822,Rodrigo Nestor,Meia,0,0.0
2025,2,107093,Luciano Juba,Lateral,0,0.0
2025,2,107172,Patrick de Paula,Meia,0,0.0
2025,2,107179,Matheus Donelli,Goleiro,0,0.0
2025,2,107236,Vanderlan,Lateral,0,0.0
2025,2,107554,Natanael,Lateral,0,0.0
2025,2,107726,Chrystian Barletta,Atacante,0,0.0
2025,2,107771,Fábio Matias,Tecnico,1,0.5
2025,2,107796,Diego Rosa,Meia,0,0.0
2025,2,107989,Carbonero,Atacante,0,0.0
2025,2,108133,Isidro Pitta,Atacante,0,0.0
2025,2,108509,Fabricio Domínguez,Meia,0,0.0
2025,2,108548,Aravena,Atacante,0,0.0
2025,2,108683,Emiliano Martínez,Meia,0,0.0
2025,2,108713,Galeano,Atacante,0,0.0
2025,2,109096,Plata,Atacante,0,0.0
2025,2,109401,Erick Pulga,Atacante,0,0.0
2025,2,109573,Martinelli,Meia,0,0.0
2025,2,109899,Batalla,Atacante,0,0.0
2025,2,109966,Monsalve,Meia,0,0.0
2025,2,110311,José Martínez,Meia,0,0.0
2025,2,110426,Bernabéi,Lateral,1,0.5
2025,2,110506,Abel Ferreira,Tecnico,1,0.5
2025,2,110510,Aguirre,Lateral,0,0.0
2025,2,110715,Andrés Hurtado,Lateral,0,0.0
2025,2,110727,Rubens,Meia,0,0.0
2025,2,110818,Renato Paiva,Tecnico,0,0.0
2025,2,111407,Luis Mandaca,Meia,0,0.0
2025,2,111594,Micael,Zagueiro,0,0.0
2025,2,111682,Adson,Meia,0,0.0
2025,2,111683,Anthoni,Goleiro,0,0.0
2025,2,111760,Fabinho,Meia,0,0.0
2025,2,111829,Kayky,Atacante,0,0.0
2025,2,112709,Kaiki Bruno,Lateral,0,0.0
2025,2,112869,Aníbal Moreno,Meia,0,0.0
2025,2,112886,Lucas Barbosa,Atacante,0,0.0
2025,2,113034,Freytes,Zagueiro,0,0.0
2025,2,113078,Mancuso,Lateral,0,0.0
2025,2,113103,Flaco López,Atacante,0,0.0
2025,2,113158,Marquinhos,Atacante,0,0.0
2025,2,113687,Du Queiroz,Meia,0,0.0
2025,2,114334,Gamarra,Zagueiro,0,0.0
2025,2,114802,Vitor Roque,Atacante,0,0.0
2025,2,115141,Lucas Freitas,Zagueiro,0,0.0
2025,2,115239,Wesley,Lateral,0,0.0
2025,2,115248,Jhon Jhon,Meia,0,0.0
2025,2,115563,Rodriguinho,Meia,0,0.0
2025,2,115586,Emerson Galego,Atacante,0,0.0
2025,2,115914,Evertton Araújo,Meia,0,0.0
2025,2,116065,Cuiabano,Lateral,0,0.0
2025,2,116447,Hércules,Meia,0,0.0
2025,2,116461,Jamerson,Lateral,0,0.0
2025,2,117711,Pedro Caixinha,Tecnico,0,0.0
2025,2,117910,Breno Bidon,Meia,1,0.5
2025,2,118752,Mateus Carvalho,Meia,0,0.0
2025,2,118758,Jair,Zagueiro,0,0.0
2025,2,118775,Lautaro Díaz,Atacante,0,0.0
2025,2,121792,André,Atacante,0,0.0
2025,2,122302,Cristian,Atacante,0,0.0
2025,2,122486,Rayan,Atacante,0,0.0
2025,2,122861,Abner,Zagueiro,1,0.5
2025,2,122897,Guzmán Rodríguez,Zagueiro,0,0.0
2025,2,123360,Cauly,Meia,0,0.0
2025,2,123795,Lucho Rodríguez,Atacante,0,0.0
2025,2,123907,Pepa,Tecnico,0,0.0
2025,2,124239,Henry Mosquera,Atacante,0,0.0
2025,2,124251,Deivid Washington,Atacante,0,0.0
2025,2,124481,Mateo Ponte,Lateral,0,0.0
2025,2,124526,Giay,Lateral,0,0.0
2025,2,124912,Jonathan Jesus,Zagueiro,0,0.0
2025,2,126471,Barreal,Meia,1,0.5
2025,2,126977,Fernando Seabra,Tecnico,0,0.0
2025,2,128915,Estêvão,Atacante,0,0.0
2025,2,130386,Maceió,Atacante,0,0.0
2025,2,130650,Bernal,Meia,0,0.0
2025,2,130884,Igor Serrote,Lateral,0,0.0
2025,2,131516,JP Chermont,Lateral,0,0.0
2025,2,131617,André Silva,Atacante,0,0.0
2025,2,132553,Jemmes,Zagueiro,0,0.0
2025,2,132580,Vinicinho,Atacante,0,0.0
2025,2,139076,Filipe Luís,Tecnico,0,0.0
2025,2,140541,Lucas Ferreira,Meia,0,0.0
2025,2,141493,Loide Augusto,Atacante,0,0.0
2025,2,141607,Matheus Alves,Meia,0,0.0
2025,2,141754,Gabriel Bontempo,Meia,0,0.0
2025,2,141763,Fabiano Souza,Lateral,0,0.0
2025,2,141996,João Silva,Zagueiro,0,0.0
2025,2,142004,Amuzu,Atacante,0,0.0
2025,2,142279,Nuno Moreira,Atacante,1,0.5
2025,3,37457,Léo Condé,Tecnico,1,0.3333
2025,3,37656,Fábio,Goleiro,0,0.0
2025,3,37715,Thiago Silva,Zagueiro,0,0.0
2025,3,39148,Hulk,Atacante,0,0.0
2025,3,41929,Renato Gaúcho,Tecnico,0,0.0
2025,3,42234,Cássio,Goleiro,1,0.3333
2025,3,42411,Cuca,Tecnico,0,0.0
2025,3,42500,Fagner,Lateral,0,0.0
2025,3,51772,Everton Ribeiro,Meia,0,0.0
2025,3,52827,David Luiz,Zagueiro,0,0.0
2025,3,60793,Alex Teixeira,Atacante,0,0.0
2025,3,61987,Alex Sandro,Lateral,0,0.0
2025,3,62977,Ganso,Meia,0,0.0
2025,3,63007,Neymar,Meia,0,0.0
2025,3,63289,Edenílson,Meia,0,0.0
2025,3,68708,Eduardo,Meia,0,0.0
2025,3,68899,Philippe Coutinho,Meia,0,0.0
2025,3,68920,Dudu,Atacante,1,0.3333
2025,3,68923,Gil,Zagueiro,0,0.0
2025,3,68928,Rafael,Goleiro,1,0.3333
2025,3,68952,Marinho,Atacante,0,0.0
2025,3,68991,Lucas Sasha,Meia,1,0.3333
2025,3,68996,Willian José,Atacante,0,0.0
2025,3,69138,Pablo,Atacante,0,0.0
2025,3,70216,Gustavo,Goleiro,0,0.0
2025,3,70360,Eduardo Sasha,Atacante,0,0.0
2025,3,70592,Felipe Anderson,Meia,0,0.0
2025,3,70666,Marllon,Zagueiro,1,0.3333
2025,3,70696,Fábio Carille,Tecnico,1,0.3333
2025,3,70788,Enner Valencia,Atacante,0,0.0
2025,3,71631,Weverton,Goleiro,1,0.3333
2025,3,71680,Raúl Cáceres,Lateral,0,0.0
2025,3,71684,Gustavo Gómez,Zagueiro,0,0.0
2025,3,71701,Santiago Arias,Lateral,0,0.0
2025,3,72018,Tiago Volpi,Goleiro,0,0.0
2025,3,72294,Everson,Goleiro,1,0.3333
2025,3,72460,Bernard,Meia,0,0.0
2025,3,72493,Alex Telles,Lateral,0,0.0
2025,3,72801,Wilker Ángel,Zagueiro,0,0.0
2025,3,72864,Gustavo Quinteros,Tecnico,0,0.0
2025,3,73318,Daniel Borges,Lateral,0,0.0
2025,3,73384,Samuel Xavier,Lateral,0,0.0
2025,3,73515,Gabriel,Meia,0,0.0
2025,3,77485,Carrillo,Meia,0,0.0
2025,3,77656,Cédric Soares,Lateral,0,0.0
2025,3,77664,Sérgio Oliveira,Meia,0,0.0
2025,3,77777,João Schmidt,Meia,0,0.0
2025,3,78117,Everaldo,Atacante,0,0.0
2025,3,78445,Renê,Lateral,0,0.0
2025,3,78605,Gabriel,Meia,0,0.0
2025,3,78850,Reinaldo,Lateral,0,0.0
2025,3,78855,Thiago Santos,Zagueiro,0,0.0
2025,3,79066,Alex Muralha,Goleiro,0,0.0
2025,3,79266,Bruno Ferreira,Goleiro,1,0.3333
2025,3,79437,Roger Machado,Tecnico,1,0.3333
2025,3,79631,Cano,Atacante,0,0.0
2025,3,79701,Lucas Silva,Meia,0,0.0
2025,3,80129,Jadson,Meia,0,0.0
2025,3,80196,Yago Pikachu,Meia,0,0.0
2025,3,80287,Luciano,Atacante,0,0.0
2025,3,80313,Gilberto,Lateral,0,0.0
2025,3,80570,Wendell,Lateral,0,0.0
2025,3,80583,Lucas Lima,Meia,0,0.0
2025,3,81091,Jair,Meia,0,0.0
2025,3,81845,Alisson,Meia,0,0.0
2025,3,81881,João Ricardo,Goleiro,0,0.0
2025,3,81952,Willian Oliveira,Meia,0,0.0
2025,3,82627,Luiz Araújo,Atacante,0,0.0
2025,3,82775,Lucas Ramon,Lateral,1,0.3333
2025,3,83528,Léo Pereira,Zagueiro,0,0.0
2025,3,84042,Tiquinho Soares,Atacante,0,0.0
2025,3,84263,Jemerson,Zagueiro,0,0.0
2025,3,84428,Fernando Sobral,Meia,0,0.0
2025,3,84523,Romarinho,Atacante,0,0.0
2025,3,84558,Lucas Romero,Meia,0,0.0
2025,3,85034,Óscar Romero,Meia,0,0.0
2025,3,85048,Memphis Depay,Atacante,1,0.5
2025,3,85403,Danielzinho,Meia,0,0.0
2025,3,85425,João Paulo,Goleiro,0,0.0
2025,3,85856,Ricardo Ryller,Meia,0,0.0
2025,3,85930,Aylon,Atacante,0,0.0
2025,3,86485,Keno,Atacante,0,0.0
2025,3,86686,Tchê Tchê,Meia,0,0.0
2025,3,86757,Everton,Atacante,0,0.0
2025,3,86766,Matheus Rossetto,Meia,0,0.0
2025,3,86820,Reginaldo,Lateral,0,0.0
2025,3,86859,José Welison,Meia,0,0.0
2025,3,87008,Léo Jardim,Goleiro,0,0.0
2025,3,87225,Pedro Henrique,Zagueiro,0,0.0
2025,3,87228,Guilherme Arana,Lateral,0,0.0
2025,3,87258,Soteldo,Atacante,0,0.0
2025,3,87470,Thaciano,Meia,1,0.3333
2025,3,87742,Neto Moura,Meia,0,0.0
2025,3,87863,Arrascaeta,Meia,1,0.5
2025,3,87999,Gustavo Scarpa,Meia,0,0.0
2025,3,88312,Junior Alonso,Zagueiro,0,0.0
2025,3,88323,Ángel Romero,Atacante,0,0.0
2025,3,88479,Walace,Meia,0,0.0
2025,3,88963,Leonardo Jardim,Tecnico,1,0.3333
2025,3,89048,Héctor Hernández,Atacante,0,0.0
2025,3,89273,João Pedro,Lateral,0,0.0
2025,3,89368,Braithwaite,Atacante,0,0.0
2025,3,89637,Thiago Maia,Meia,0,0.0
2025,3,89846,Cristaldo,Meia,0,0.0
2025,3,89883,Dodi,Meia,0,0.0
2025,3,90285,Bruno Henrique,Atacante,0,0.0
2025,3,90307,Juninho,Atacante,0,0.0
2025,3,90703,Matheuzinho,Meia,0,0.0
2025,3,90768,Fabrício Bruno,Zagueiro,0,0.0
2025,3,90917,Carlos Eduardo,Atacante,0,0.0
2025,3,90943,Zé Marcos,Zagueiro,0,0.0
2025,3,91101,Ronaldo,Goleiro,0,0.0
2025,3,91203,Éder,Zagueiro,0,0.0
2025,3,91473,Erick Pulgar,Meia,0,0.0
2025,3,91607,Rony,Atacante,1,0.3333
2025,3,91772,David Duarte,Zagueiro,0,0.0
2025,3,91808,Caíque França,Goleiro,1,0.3333
2025,3,91866,Zé Ivaldo,Zagueiro,0,0.0
2025,3,91908,Pavón,Atacante,0,0.0
2025,3,92075,Ramón Díaz,Tecnico,1,0.3333
2025,3,92085,Giovanny,Atacante,0,0.0
2025,3,92237,Rodrigo Ely,Zagueiro,0,0.0
2025,3,92440,André Ramalho,Zagueiro,0,0.0
2025,3,92708,Deyverson,Atacante,0,0.0
2025,3,92854,Borré,Atacante,0,0.0
2025,3,92981,Ronaldo,Meia,0,0.0
2025,3,93236,Rafael Ramos,Lateral,0,0.0
2025,3,93478,Wanderson,Atacante,0,0.0
2025,3,93716,Paulo Henrique,Lateral,1,0.5
2025,3,93790,Marlon Freitas,Meia,0,0.0
2025,3,93882,Cleiton,Goleiro,0,0.0
2025,3,94044,John,Goleiro,2,0.6667
2025,3,94156,Diego Pituca,Meia,0,0.0
2025,3,94207,Guilherme,Atacante,0,0.0
2025,3,94444,Matheus Babi,Atacante,0,0.0
2025,3,94968,Juninho Capixaba,Lateral,0,0.0
2025,3,95131,Gabriel Taliari,Atacante,1,0.3333
2025,3,95354,Giraldo,Meia,0,0.0
2025,3,95357,Rivera,Meia,0,0.0
2025,3,95464,Gregore,Meia,0,0.0
2025,3,95556,Raniele,Meia,0,0.0
2025,3,95799,Artur,Atacante,1,0.3333
2025,3,96340,Lima,Meia,0,0.0
2025,3,96610,Matheus Pereira,Meia,0,0.0
2025,3,96652,Allan,Meia,0,0.0
2025,3,97145,Villasanti,Meia,0,0.0
2025,3,97341,Rogério Ceni,Tecnico,1,0.3333
2025,3,97460,João Victor,Zagueiro,0,0.0
2025,3,97810,Erick,Atacante,0,0.0
2025,3,97867,Léo Ortiz,Zagueiro,0,0.0
2025,3,97900,Vitão,Zagueiro,1,0.3333
2025,3,98022,Erick,Meia,1,0.3333
2025,3,98225,Pedro Raul,Atacante,1,0.3333
2025,3,98484,Kanu,Zagueiro,0,0.0
2025,3,98517,Jean Lucas,Meia,0,0.0
2025,3,98619,Kuscevic,Zagueiro,0,0.0
2025,3,98672,Savarino,Meia,0,0.0
2025,3,98909,Cuello,Atacante,0,0.0
2025,3,99032,Lourenço,Meia,0,0.0
2025,3,99198,Vegetti,Atacante,1,0.3333
2025,3,99228,De la Cruz,Meia,0,0.0
2025,3,99253,Chico,Zagueiro,1,0.3333
2025,3,99274,Alexander Barboza,Zagueiro,1,0.3333
2025,3,99366,Luis Zubeldía,Tecnico,0,0.0
2025,3,99392,Michael,Atacante,0,0.0
2025,3,99440,Baralhas,Meia,0,0.0
2025,3,99552,Rossi,Goleiro,0,0.0
2025,3,99815,Arias,Meia,0,0.0
2025,3,99818,Paulinho,Atacante,0,0.0
2025,3,99889,Alan Franco,Zagueiro,1,0.3333
2025,3,100084,Igor Gomes,Meia,0,0.0
2025,3,100652,Yuri Alberto,Atacante,1,0.3333
2025,3,100830,Brenno,Goleiro,0,0.0
2025,3,100846,Lucas Esteves,Lateral,0,0.0
2025,3,100898,Vitinho,Lateral,0,0.0
2025,3,101027,Diego,Lateral,1,0.3333
2025,3,101290,Ferreira,Atacante,0,0.0
2025,3,101314,Ademir,Atacante,0,0.0
2025,3,101573,Pepê,Meia,0,0.0
2025,3,101594,Hugo Moura,Meia,0,0.0
2025,3,101597,Ramon,Lateral,0,0.0
2025,3,101727,Matheuzinho,Lateral,0,0.0
2025,3,101752,Claudinho,Lateral,0,0.0
2025,3,101908,Willian Machado,Zagueiro,0,0.0
2025,3,101960,Vitinho,Atacante,0,0.0
2025,3,102130,Piquerez,Lateral,0,0.0
2025,3,102253,Lucas Halter,Zagueiro,0,0.0
2025,3,102256,Rollheiser,Meia,0,0.0
2025,3,102318,Caio Paulista,Lateral,0,0.0
2025,3,102340,Cacá,Zagueiro,0,0.0
2025,3,102561,Mastriani,Atacante,0,0.0
2025,3,102928,Canobbio,Atacante,0,0.0
2025,3,102950,Facundo Torres,Atacante,0,0.0
2025,3,102975,Escobar,Lateral,0,0.0
2025,3,103056,Gabriel Brazão,Goleiro,0,0.0
2025,3,103295,Eric Ramires,Meia,1,0.3333
2025,3,103388,Emmanuel Martínez,Meia,0,0.0
2025,3,103445,Kaio Jorge,Atacante,0,0.0
2025,3,103764,Gabriel Veron,Atacante,0,0.0
2025,3,103767,Gabriel Menino,Meia,0,0.0
2025,3,104027,Rafael Guanaes,Tecnico,0,0.0
2025,3,104085,Bruno Fuchs,Zagueiro,0,0.0
2025,3,104118,Lucas Arcanjo,Goleiro,0,0.0
2025,3,104204,Edson Carioca,Atacante,0,0.0
2025,3,104250,João Victor,Zagueiro,0,0.0
2025,3,104253,Adriano Martins,Zagueiro,1,0.3333
2025,3,104271,Hereda,Lateral,0,0.0
2025,3,104502,Christian,Meia,0,0.0
2025,3,104519,Camilo,Meia,0,0.0
2025,3,104528,Igor Jesus,Atacante,0,0.0
2025,3,104666,Moisés,Atacante,0,0.0
2025,3,104754,Juan Vojvoda,Tecnico,1,0.3333
2025,3,104758,Enzo Díaz,Lateral,0,0.0
2025,3,104994,Wagner Leonardo,Zagueiro,0,0.0
2025,3,105214,Santiago Rodríguez,Meia,0,0.0
2025,3,105531,Matheus Bidu,Lateral,0,0.0
2025,3,105568,Lucero,Atacante,0,0.0
2025,3,105584,Lucas Piton,Lateral,0,0.0
2025,3,105585,Roni,Meia,0,0.0
2025,3,105811,Wesley,Atacante,1,0.3333
2025,3,105845,Matheus Araújo,Meia,1,0.5
2025,3,105900,Allanzinho,Atacante,0,0.0
2025,3,105903,José Aldo,Meia,0,0.0
2025,3,105990,Santiago Mingo,Zagueiro,0,0.0
2025,3,106082,Ewerthon,Lateral,0,0.0
2025,3,106147,Thiago Carpini,Tecnico,0,0.0
2025,3,106294,Marcos Antônio,Meia,0,0.0
2025,3,106323,Caio Alexandre,Meia,0,0.0
2025,3,106434,Eduardo Santos,Zagueiro,0,0.0
2025,3,106593,Villalba,Zagueiro,0,0.0
2025,3,106681,Léo Pereira,Atacante,0,0.0
2025,3,107093,Luciano Juba,Lateral,1,0.3333
2025,3,107111,Richard Ríos,Meia,0,0.0
2025,3,107172,Patrick de Paula,Meia,0,0.0
2025,3,107174,Bruno Tabata,Meia,0,0.0
2025,3,107179,Matheus Donelli,Goleiro,1,0.3333
2025,3,107516,Ênio,Atacante,0,0.0
2025,3,107554,Natanael,Lateral,0,0.0
2025,3,107726,Chrystian Barletta,Atacante,0,0.0
2025,3,107771,Fábio Matias,Tecnico,1,0.3333
2025,3,107796,Diego Rosa,Meia,0,0.0
2025,3,107873,Bobadilla,Meia,0,0.0
2025,3,107908,Hugo,Lateral,0,0.0
2025,3,107950,Fausto Vera,Meia,0,0.0
2025,3,107989,Carbonero,Atacante,0,0.0
2025,3,108133,Isidro Pitta,Atacante,0,0.0
2025,3,108509,Fabricio Domínguez,Meia,0,0.0
2025,3,108671,Garré,Atacante,0,0.0
2025,3,108683,Emiliano Martínez,Meia,0,0.0
2025,3,108713,Galeano,Atacante,0,0.0
2025,3,109096,Plata,Atacante,0,0.0
2025,3,109401,Erick Pulga,Atacante,0,0.0
2025,3,109461,Calebe,Meia,0,0.0
2025,3,109573,Martinelli,Meia,0,0.0
2025,3,109899,Batalla,Atacante,0,0.0
2025,3,109966,Monsalve,Meia,0,0.0
2025,3,110311,José Martínez,Meia,0,0.0
2025,3,110506,Abel Ferreira,Tecnico,1,0.3333
2025,3,110510,Aguirre,Lateral,0,0.0
2025,3,110715,Andrés Hurtado,Lateral,0,0.0
2025,3,110727,Rubens,Meia,0,0.0
2025,3,110818,Renato Paiva,Tecnico,1,0.3333
2025,3,110909,Guilherme Lopes,Lateral,0,0.0
2025,3,111166,Rômulo,Meia,0,0.0
2025,3,111407,Luis Mandaca,Meia,0,0.0
2025,3,111594,Micael,Zagueiro,0,0.0
2025,3,111682,Adson,Meia,0,0.0
2025,3,111683,Anthoni,Goleiro,0,0.0
2025,3,111829,Kayky,Atacante,0,0.0
2025,3,111831,Matheus Martins,Atacante,0,0.0
2025,3,112060,João Victor,Atacante,0,0.0
2025,3,112709,Kaiki Bruno,Lateral,0,0.0
2025,3,112869,Aníbal Moreno,Meia,0,0.0
2025,3,112886,Lucas Barbosa,Atacante,0,0.0
2025,3,113034,Freytes,Zagueiro,0,0.0
2025,3,113078,Mancuso,Lateral,0,0.0
2025,3,113103,Flaco López,Atacante,0,0.0
2025,3,113158,Marquinhos,Atacante,0,0.0
2025,3,113687,Du Queiroz,Meia,0,0.0
2025,3,114802,Vitor Roque,Atacante,0,0.0
2025,3,115141,Lucas Freitas,Zagueiro,0,0.0
2025,3,115239,Wesley,Lateral,0,0.0
2025,3,115248,Jhon Jhon,Meia,0,0.0
2025,3,116065,Cuiabano,Lateral,1,0.3333
2025,3,116447,Hércules,Meia,0,0.0
2025,3,116461,Jamerson,Lateral,0,0.0
2025,3,117910,Breno Bidon,Meia,1,0.3333
2025,3,118758,Jair,Zagueiro,1,0.3333
2025,3,118775,Lautaro Díaz,Atacante,0,0.0
2025,3,122302,Cristian,Atacante,0,0.0
2025,3,122394,Gustavinho,Meia,0,0.0
2025,3,122486,Rayan,Atacante,0,0.0
2025,3,122755,Lucas Cunha,Zagueiro,0,0.0
2025,3,122861,Abner,Zagueiro,1,0.3333
2025,3,122897,Guzmán Rodríguez,Zagueiro,0,0.0
2025,3,123360,Cauly,Meia,0,0.0
2025,3,123907,Pepa,Tecnico,0,0.0
2025,3,124239,Henry Mosquera,Atacante,0,0.0
2025,3,124251,Deivid Washington,Atacante,0,0.0
2025,3,124481,Mateo Ponte,Lateral,1,0.5
2025,3,124526,Giay,Lateral,0,0.0
2025,3,124661,Iván Román,Zagueiro,0,0.0
2025,3,126977,Fernando Seabra,Tecnico,0,0.0
2025,3,128915,Estêvão,Atacante,0,0.0
2025,3,130386,Maceió,Atacante,0,0.0
2025,3,130650,Bernal,Meia,0,0.0
2025,3,131617,André Silva,Atacante,0,0.0
2025,3,132553,Jemmes,Zagueiro,0,0.0
2025,3,132580,Vinicinho,Atacante,0,0.0
2025,3,133669,Alysson,Atacante,0,0.0
2025,3,136306,Luis Otávio,Meia,0,0.0
2025,3,139076,Filipe Luís,Tecnico,0,0.0
2025,3,140364,João Marcelo,Atacante,0,0.0
2025,3,140541,Lucas Ferreira,Meia,0,0.0
2025,3,140542,Ryan Francisco,Atacante,0,0.0
2025,3,141525,Gustavo Mancha,Zagueiro,0,0.0
2025,3,141607,Matheus Alves,Meia,0,0.0
2025,3,141754,Gabriel Bontempo,Meia,0,0.0
2025,3,141763,Fabiano Souza,Lateral,0,0.0
2025,3,141996,João Silva,Zagueiro,0,0.0
2025,3,142004,Amuzu,Atacante,0,0.0
2025,3,142279,Nuno Moreira,Atacante,1,0.3333
2025,3,143411,César Sampaio,Tecnico,0,0.0
2025,4,37457,Léo Condé,Tecnico,1,0.25
2025,4,37656,Fábio,Goleiro,1,0.25
2025,4,39148,Hulk,Atacante,0,0.0
2025,4,41929,Renato Gaúcho,Tecnico,1,0.25
2025,4,42222,Osvaldo,Atacante,0,0.0
2025,4,42234,Cássio,Goleiro,1,0.25
2025,4,42411,Cuca,Tecnico,0,0.0
2025,4,42500,Fagner,Lateral,0,0.0
2025,4,51772,Everton Ribeiro,Meia,0,0.0
2025,4,52271,Fernando,Meia,0,0.0
2025,4,52827,David Luiz,Zagueiro,1,0.25
2025,4,61188,Gilberto,Atacante,0,0.0
2025,4,61987,Alex Sandro,Lateral,0,0.0
2025,4,63007,Neymar,Meia,0,0.0
2025,4,63289,Edenílson,Meia,0,0.0
2025,4,68685,Alan Patrick,Meia,0,0.0
2025,4,68708,Eduardo,Meia,0,0.0
2025,4,68920,Dudu,Atacante,1,0.25
2025,4,68923,Gil,Zagueiro,0,0.0
2025,4,68928,Rafael,Goleiro,1,0.25
2025,4,68952,Marinho,Atacante,0,0.0
2025,4,68996,Willian José,Atacante,0,0.0
2025,4,69783,Danilo,Zagueiro,0,0.0
2025,4,70216,Gustavo,Goleiro,0,0.0
2025,4,70360,Eduardo Sasha,Atacante,0,0.0
2025,4,70592,Felipe Anderson,Meia,0,0.0
2025,4,70696,Fábio Carille,Tecnico,2,0.5
2025,4,70788,Enner Valencia,Atacante,0,0.0
2025,4,70916,Diogo Barbosa,Lateral,0,0.0
2025,4,70944,Bruno Henrique,Meia,1,0.3333
2025,4,71631,Weverton,Goleiro,2,0.5
2025,4,71684,Gustavo Gómez,Zagueiro,0,0.0
2025,4,71701,Santiago Arias,Lateral,0,0.0
2025,4,72018,Tiago Volpi,Goleiro,0,0.0
2025,4,72294,Everson,Goleiro,1,0.25
2025,4,72460,Bernard,Meia,0,0.0
2025,4,73318,Daniel Borges,Lateral,0,0.0
2025,4,73384,Samuel Xavier,Lateral,1,0.3333
2025,4,73515,Gabriel,Meia,1,0.3333
2025,4,74187,Rincón,Meia,0,0.0
2025,4,77485,Carrillo,Meia,0,0.0
2025,4,77656,Cédric Soares,Lateral,0,0.0
2025,4,77777,João Schmidt,Meia,0,0.0
2025,4,78117,Everaldo,Atacante,0,0.0
2025,4,78248,Gustavo Henrique,Zagueiro,0,0.0
2025,4,78445,Renê,Lateral,0,0.0
2025,4,78850,Reinaldo,Lateral,0,0.0
2025,4,78855,Thiago Santos,Zagueiro,0,0.0
2025,4,79066,Alex Muralha,Goleiro,0,0.0
2025,4,79437,Roger Machado,Tecnico,1,0.25
2025,4,79631,Cano,Atacante,0,0.0
2025,4,79701,Lucas Silva,Meia,0,0.0
2025,4,80129,Jadson,Meia,0,0.0
2025,4,80196,Yago Pikachu,Meia,0,0.0
2025,4,80287,Luciano,Atacante,0,0.0
2025,4,80313,Gilberto,Lateral,0,0.0
2025,4,80570,Wendell,Lateral,0,0.0
2025,4,80583,Lucas Lima,Meia,0,0.0
2025,4,81845,Alisson,Meia,0,0.0
2025,4,81881,João Ricardo,Goleiro,0,0.0
2025,4,82627,Luiz Araújo,Atacante,0,0.0
2025,4,83257,Gabriel,Atacante,0,0.0
2025,4,83528,Léo Pereira,Zagueiro,0,0.0
2025,4,84042,Tiquinho Soares,Atacante,0,0.0
2025,4,84263,Jemerson,Zagueiro,0,0.0
2025,4,84558,Lucas Romero,Meia,0,0.0
2025,4,85004,Marcos Felipe,Goleiro,0,0.0
2025,4,85034,Óscar Romero,Meia,0,0.0
2025,4,85048,Memphis Depay,Atacante,1,0.3333
2025,4,85403,Danielzinho,Meia,0,0.0
2025,4,85856,Ricardo Ryller,Meia,0,0.0
2025,4,86757,Everton,Atacante,0,0.0
2025,4,86766,Matheus Rossetto,Meia,0,0.0
2025,4,86859,José Welison,Meia,0,0.0
2025,4,87225,Pedro Henrique,Zagueiro,1,0.25
2025,4,87470,Thaciano,Meia,1,0.25
2025,4,87742,Neto Moura,Meia,0,0.0
2025,4,87747,Yago Felipe,Meia,0,0.0
2025,4,87863,Arrascaeta,Meia,2,0.6667
2025,4,87999,Gustavo Scarpa,Meia,0,0.0
2025,4,88312,Junior Alonso,Zagueiro,0,0.0
2025,4,88323,Ángel Romero,Atacante,0,0.0
2025,4,88393,Ayrton Lucas,Lateral,0,0.0
2025,4,88479,Walace,Meia,0,0.0
2025,4,88963,Leonardo Jardim,Tecnico,1,0.25
2025,4,89048,Héctor Hernández,Atacante,0,0.0
2025,4,89273,João Pedro,Lateral,0,0.0
2025,4,89275,William,Lateral,1,0.3333
2025,4,89368,Braithwaite,Atacante,0,0.0
2025,4,89840,Calleri,Atacante,0,0.0
2025,4,89846,Cristaldo,Meia,0,0.0
2025,4,89883,Dodi,Meia,0,0.0
2025,4,90285,Bruno Henrique,Atacante,0,0.0
2025,4,90703,Matheuzinho,Meia,0,0.0
